cat_comment_time,cat_user_comment,cat_user_name
2017-11-18,重新装修后，加了3D影像等技术，参观起来不枯燥。另外，八一起义纪念馆的免费讲解频率很高，基本上去参观就可以听到免费讲解，性价比高！该馆不要钱的！免费！,庐山升龙霸波
2019-02-09,八一纪念馆就是民国时期的江西大旅社，起义期间临时用作指挥部。在大旅社后面有新建的纪念展厅，详细介绍了八一起义的前因后果等情况。,沧海一声呵呵笑
2019-03-02,"八一南昌起义常简称南昌起义或者八一起义，指在1927年8月1日中共联合国民党左派，打响了武装反抗国民党反动派的第一枪，揭开了中国共产党独立领导武装斗争和创建革命军队的序幕。
1927年8月1日，中国共产党领导部分国民革命军在江西省南昌市举行的武装起义。
起义由周恩来、贺龙、叶挺、朱德、刘伯承、谭平山领导。1933年7月11日，中华苏维埃共和国临时中央政府根据中央革命军事委员会6月30日的建议，决定8月1日为中国工农红军成立纪念日。从此，8月1日成为中国工农红军和后来的中国人民解放军的建军节。",武汉老龙
2018-11-22,"八一南昌起义纪念馆，看看这几个字谁写的，陈老总再看看纪念馆广场上那几位的雕像，可都是为新中国成立立下不朽功勋的人啊，给各位科普一下，群体塑像左起：刘伯承、叶挺、周恩来、贺龙、朱德。
此次自驾游，原本是没有想过来南昌的，就想着去婺源篁岭看晒秋，舒舒服服、懒懒洋洋地过上几天闲得发慌的日子，这里还得说共产党员觉悟高，有信念，在我提出要先去南昌城，要去看看打响武装反抗国民党反动派第一枪的地方，同行的党员同志二话没有，举双手赞成‍♂️，事实证明，南昌是很值得一游的地方。
八一起义纪念馆在南昌的老城区的中心地带，离滕王阁很近，边上就是步行街，入馆无需买票，但得刷身份证，提醒各位，勿忘哦！
相比较之前去过江苏徐州市的淮海战役纪念馆，八一起义纪念馆展馆面积小多了，馆内展示的文案也好，资料也好，也少得多，我个人理解可能是八一南昌起义纪念馆建馆早的缘故，所以展馆设定的面积也好布局也好都有一定的局限性，为此我还特地查了百度，果然八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为首批全国重点文物保护单位（所辖五处革命旧址——南昌起义总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居），国家AAAA级旅游景区。而我前段时间去的徐州市淮海战役纪念馆是2007年建成的新馆……
稍微有点扯远，但也没办法，毕竟是长在红旗下的一代人，从小看着革命战争的片子长起来的，小时候就立过将来大了要当解放军的志愿，这次总算是来到了解放军的诞生发源地了，也算是了我一个愿想。
好了，不多说了，各位看图吧。",zipfire
2018-11-21,江西大饭店旧址给围起来整修啦，所以只有纪念馆可以一看，感觉比起其他革命纪念地的纪念馆，这里要逊色一点（雨花台，遵义会议都比这里强太多）。还有入口处的小店（门口有邮筒的）真坑啊，明信片直接十块一张，纪念馆里面也有卖，价格尚且合理。,AncientBasalt
2018-10-07,南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为首批全国重点文物保护单位（所辖五处革命旧址——南昌起义总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居），国家AAAA级旅游景区。 南昌八一起义纪念馆位于江西省南昌市西湖区中山路，占地面积5903平方米。是江西省文化厅、南昌市文化新闻出版局共同管理的副处级文博事业单位。 2016年12月，八一南昌起义纪念馆入选《全国红色旅游景点景区名录》。[1]八一南昌起义纪念馆是第一批全国中小学生研学实践教育基地。,Tina美丽心情
2017-10-06,八一广场，位于江西省南昌市东湖区，为南昌市的心脏地带，江西省最大的城市中心广场，南昌市和江西省政治、经济、文化、休闲、娱乐等活动的重要场所，原名人民广场。八一广场伫立着由叶剑英元帅题写的“八一南昌起义纪念塔”,克萨蒂瓦苏角
2017-07-03,起义馆游一圈满满的爱国情怀奋起啊。南昌八 一起义是中国共产党为反击国民党当权派屠杀共产党人和工农群众，挽救革命，于1927年8月1日在江西省城南昌发动的武装起义。南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位（所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德南昌旧居）。,Cxiaobin112233
2017-05-31,南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位。在南昌市中山路380号，占地面积5903平方米。2016年12月，八一南昌起义纪念馆入选《全国红色旅游景点景区名录》。,当地向导江南游子
2017-05-30,参观南昌八一起义纪念馆和八一广场。1927年的八月一日，在革命处于低潮期，八一南昌起义对反动派打响了第一枪，人民军队从此诞生。军旗在南昌城升起，八一也成为了建军节。少小时曾经在部队大院度过，因而对军旗升起的地方心怀崇敬。 ​,洛洛小仙女
2017-04-05,八一南昌起义纪念馆位于南昌市的老城区，是1927年震惊世界的南昌起义指挥部旧址，在这里打响了对国民党反动派的第一枪，纪念馆还有扩建的陈列大楼。里面陈列着很多的革命文物，以及周恩来，朱德，叶挺，陈毅等革命先辈的生平事迹。新馆还以现代的蜡像和声光电的形式再现了九十年前的场景。因为这里，南昌被称为“英雄城”，是南昌必去的红色景点。,嘟爸爸1013
2015-11-06,我没想到八一纪念馆比滕王阁还好玩！这个是免费的景点，展示的历史非常丰富！我觉得一进门就有种我要加入红军的感觉～爱好历史的人我推荐你们可以来这边玩，唯一的不好就是可以休息的地方少，不够人性化，厕所也很小很脏。,320****701
2018-04-16,刷身份证免费参观，“中国军史第一馆”!自开放以来就备受瞩目，周恩来、朱德、董必武、贺龙、陈毅、彭真、江泽民、胡锦涛等老一辈无产阶级革命家以及党和国家领导人先后莅临，参观指导。,M31****372
2019-01-02,刷身份证就可以进去了，记得要在16点前，不然就闭馆了。真的是很好的体验，虽然是免费的，但是也配了导游讲解。卫生间也收拾得很干净。,坏猴子12138
2017-08-30,这个地方我去的时候天气特别炎热，但是里面很凉快，在这里面需要排队进去，感觉挺好的，挺有意义的，我是和我弟弟一起去的，但是遇到一个旅游团，那个团的导游特别气人，不是他们团感觉像有歧视一般。,爱玩的咋个
2018-07-05,八一南昌起义纪念馆，是为了纪念中国共产党独立领导武装斗争的南昌起义而创建。纪念馆以当年的指挥部旧址”江西大旅社”为基础，在旁边扩建了大型的展厅以及室外的功能区，为游客详细的介绍了南昌起义的起因、经过及深远影响。有着20年军龄的我，此刻站在了我军成长壮大的起点，不免更是心潮澎湃！可惜江西大旅社的旧址正在维修，应该算是此行的一点缺憾吧！,善了哉的
2018-05-08,来南昌这么多次 终于有时间来纪念馆看看 整个纪念馆现在在维修 老的大楼进不去 那可是最有纪念意义的地方 但是旁边的新馆也不错 有很多八一起义和红军的故事 从一楼到二楼有模仿井冈山的景色 也不错 整个馆还是很有特色 值得一看的,山在穷游
2018-02-19,馆内工作人员疾声厉喝，对参观者没有解释，缺乏服务精神，缺乏培训及专业素养；不仅在此馆，在滕王阁也有类似情形，游客会想摸感知，其实可以做得有趣味，让历史融入现有场景，成为互功的道具，活的东西，游客会身临其境，感同身受，感知传承，不论是红色或历史游都如是,ddxddxddx
2016-10-25,"南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位（所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居）。
在南昌市中山路380号，占地面积5903平方米。",大牛哥
2016-08-30,非常不错的地方，革命圣地就是不一样，爱国主义教育基地，不用门票，刷身份证就可以，离滕王阁也很近，前面纪念馆都按原来摆设，后面的博物馆也很赞，我们是散客，很幸运跟着美女解说员兜了一圈，了解更深入透彻。,M18****557
2015-03-15,旅行认识了朋友，结果没有机会一起玩，但是下雨的南昌真的很让人讨厌耶，到处都在挖，哎，纪念馆免费，还不错，看看就可以了。不过有个电子的留签名的机器，还可以拍照，是不是刻到此一游的就少了呢？哈哈，好办法,隐逸自在
2018-03-08,中国人民解放军的诞生地。八一军旗升起的地方。在这里打响了中国革命第一枪。三次去南昌，这都是必去之地。东西虽然没有什么大的变化，但每一次的感觉都不一样。教育子女，向英烈学习。超值推荐爱国主义基地。,300****121
2017-04-24,折腾了一路才抵达，南昌到处在整修。连这个景点也关闭了，在整修。外面看没有啥特别的，里面据说是些很有历史意义的纪念品。门口看到几个党的领导人雕塑，还有一栋民国风建筑，蛮雄伟。,ONLYOU惟伊
2015-11-08,这里是人们来到南昌必去的红色景点之一。展馆不是很大，但是史料丰富讲解详尽，环境整洁安静。纪念馆是免费的，凭身份证领票即可进馆参观。,小壮
2016-05-07,很漂亮，很有纪念意义，如果是带孩子来，言传身教，告诉他们几天的生活来之不易，里面设计布局合理，趣味性也不错有影像等。这来玩玩。,会旅行的小猪
2016-10-04,南昌八大山人纪念馆凭身份证免费领门票，纪念馆以画展为主，其古建筑也是不错，周边有梅湖景区，国庆节人也是不多，就是景点周边在整修，现只能从边门进。,画皮
2018-10-16,这个纪念馆的面积还是蛮大的。里面有记录当年的八一起义的相关的历史事件。非常不错的历史革命纪念馆。希望大家能有机会去那里接受一下，爱国主义教育。,whoisangel
2017-08-21,八一起义纪念馆位于江西省南昌市，成立于1956年，1959年10月1日正式对外开放。旧址原是江西大旅社，建成1924年，是一座灰色5层大楼，共96个房间。1927年4月12日和7月15日，蒋介石和汪精卫先后在南京和武汉发动“清共”后，中国共产党为反击国民党当权派屠杀共产党人和工农群众，挽救革命，1927年7月下旬，起义部队到南昌，包租下这个旅社，成为领导起义指挥中心，在喜庆厅召开会议，成立了以周恩来为书记，李立三、恽代英、彭湃为委员的中国共产党前敌委员会。1927年8月1日凌晨2点，周恩来、贺龙、叶挺、朱德、刘伯承等指挥各路起义军向驻守南昌的国民党军队发动进攻，经过4个多小时激战，占领了全城。8月3日起先后撤离南昌，经江西瑞金、会昌，转进福建长汀、上杭，9月下旬到达广东潮州、汕头地区，1928年4月下旬到达井冈山地区，与毛泽东率领的秋收起义部队会师，合编为中国工农革命军第四军。南昌起义打响了武装反抗国民党当权派的第一枪，是中国共产党独立领导武装斗争和创建革命军队的开始。1933年7月1日，中华苏维埃共和国临时中央政府决定，每年8月1日为中国工农红军成立纪念日。中华人民共和国成立后，将此纪念日改称为中国人民解放军建军节。,365happy
2017-04-07,"南昌八一起义纪念馆位于老城区中心，现由新馆和旧馆两处建筑组成，旧馆是南昌起义指挥部旧址，新馆是近年扩建的陈列大楼。这里也是人们来到南昌必去的红色景点之一。
纪念馆是免费的，凭身份证领票即可进馆参观，所以说去这种严肃的地方还是有意义的和必要的，可以了解当年在南昌这片土地上发生革命的事，另外八一起义纪念馆周边是一片比较繁华的商业区，参观完毕可以在周边的餐馆用餐，以及去北面的胜利路步行街逛逛。",CheuYiFun
2016-08-10,到了南昌，一定要去南昌起义纪念馆看看。南昌起义纪念馆去的时候好多人排队！里面布局其实就是遗址和展厅。展厅里面实景模拟挺赞的，雕塑在光影配合下，枪炮声、爆炸声、冲锋声、火光，枪口的火焰，让人身临其境。朱老总的那把枪，是里面最著名是藏品。,一微淼
2019-02-14,纪念馆很有意义，来南昌必须打卡的地方，在一楼有小电影可以观看，需要静等,M30****8312
2017-07-28,打响第一枪！很值得一去。看到了共产党的成立是多么的不易！今天非常幸运去八一纪念馆，刚好休整后首次对外开放，很是值得推荐旅游的地方！,152****0006
2018-02-18,带孩子参与社会实践活动，感受历史，感受那时候的英勇气概，还观看了立体电影，孩子深受启发，看着革命战士不畏枪林弹雨匍匐前进，半天站立不动感慨良久……,皮儿妈
2017-10-15,八一南昌起义，是人民军队建军的标志，而南昌起义纪念馆，正式为了纪念这段峥嵘岁月，具有很好的红色教育价值。党和国家领导人也多次参观，回望历史。展览馆一部分是还原南昌起义事件，另一部分是党的历代中央领导集体对于军队建设的发展。,爱敬诚善
2017-10-09,生平第一次到南昌，八一纪念馆自然是要去了，坐地铁一号线，很方便，提前半小时到达，门前已经排起了长龙，好在整体有序，顺利进入。里面的一切都值得一看，是了解我军历史的窗口，也是缅怀革命先辈的圣地，非常值得。遗憾的有两点：一是进门排队时，一南昌本地人带着孩子公然插队，且置众人的指责于不闻，给孩子做了坏榜样；二是参观完出门时，看到保安大叔放进一家人，这家人本来排在队伍末尾，但有人用一根香烟便买通了保安，得以从出口进入。希望能加强管理，让这圣地保持神圣。,M24****6478
2016-10-06,这个景点本来是最没什么期待的地方，原本没时间就不打算去了，结果没想到去了那里，老人们赞不绝口，首先它把南昌起义通过视频、蜡像、图示、三D等多种形式展现出来，而且里面管理有很到位，虽然免费开放，但秩序良好！是这次南昌之旅老人们评价最高的一个景点,M20****886
2019-02-05,这是来南昌必去的地方，不仅记录了革命的历史，也是我们缅怀先烈的地方，很有教育意义。以前是用身份证领取免费门票，现在是直接刷身份证就进入了。,懒人旅游
2018-03-13,凭身份证免费进入，历史感很强，觉得来南昌一定要来的地方，特别是对于军事迷来说可以深入了解我军我党历史，是一个很好的红色革命历史教育基地。,_M15****1697
2018-06-24,来南昌必须玩的景点就是八一起义纪念馆 南昌作为红色的城市 这个纪念馆建造的也很有风格 正好遇到了一群老红军参观 讲解员也很认真 就听了很多的故事 遗憾的是旁边的房子在装修 没有办法拍照留念,山在穷游
2017-09-28,非常棒！展品丰富，声光电展出手段先进齐全，不但有起义主题的展览还有我军历史演变进程的全面展示。是一个非常生动的爱国主义教育的基地。,牛牛19730724
2018-07-27,♬ ♬ 《热烈庆祝中国人民解放军建军九十一周年》♬ .军旗永远竖长城》八一起义刀枪擎，月日经天葆乾坤，建树丰功立大地，军旗永远竖长城。,xg古言新语
2017-09-24,南昌我认为最最值得来的地方，很有教育意义，很多文献资料其他地方都没有，建议带着孩子们来，即是了解历史知识，有增强爱过主意教育。,横扫千军
2018-09-24,八一起义纪念馆红色旅游景点之一，值得推荐给大家，景色不错，风景秀丽，风光无限好，趣味性强，是接受教育的好地方，有历史意义。,当地向导伊妹儿
2018-07-21,八一纪念馆在南昌中山路中段，是当年八一南昌起义总指挥部的原址，离八一广场约3站路的样子，公交、地铁都很方便。展馆除了图片介绍，还采用光电技术，再现了起义的场景。到南昌只要有时间建议去看看。不收门票，但周一闭馆。,南山乐乐君
2018-06-21,第二次来了，还是想感受下曾经的枪林弹雨，流血拼搏的精神。特别在众多的雕塑，油画前驻足而立，去体会，与一般纪念馆图片展示还是要生动很多。很可惜，这几个月旧址楼正在加固维修，未能更好地身临其境，期待以后再有机会到英雄之城来。,西西上仙
2018-06-21,南昌八一起义纪念馆位于江西省南昌市西湖区中山路，占地面积5903平方米。是江西省文化厅、南昌市文化新闻出版局共同管理的副处级文博事业单位。2016年12月入选《全国红色旅游景点景区名录》。是第一批全国中小学生研学实践教育基地。,Ivan
2018-02-25,八一南昌起义纪念馆，在南昌繁华的中山路上，进门需要出示身份证件和安全检查环节，走进纪念馆你就会被眼前老一辈无产阶级革命家的群雕而打动，这里是中国人民解放军诞生的地方，亦是八一军旗升起的地方。想八一军旗敬礼。,菲雪han
2016-10-27,免费开放的南昌八一起义纪念馆，里面详尽地介绍了那段历史，为革命先驱们致敬！是他们当年不畏艰险地坚持革命，解放人民于水深火热之中！同时提倡这样类似的纪念馆多免费开放于民，让更多的人了解历史，珍惜来之不易的幸福生活，更好地投入圆中国梦的潮流中去！,风轻云淡之
2016-09-20,南昌起義紀念館唯一中山路入口，金童對面！無須門票，但必須憑著本人身份證進入！南昌是打銄起義第一炮！在紀念館裡有著偉人的居住環境，還有當時用的一些武器，小米加步槍,Jiayi
2017-11-06,南昌排位第一的景点了，应该是新建了一个展馆，比以前的老楼好多了，很多实景展示模块，直观，生动，有趣。非常推荐带孩子去看看，起码以后革命史考试时他能有印象。,133aaaaa
2018-08-08,到南昌不得不去的一个地方，就是八一起义纪念馆了，首先我们要缅怀先辈为革命做出的贡献，其次也要牢记历史不忘曾经。纪念馆为免费开放值得每一个爱国人士参观学习,独尘
2016-10-13,红军革命纪念馆，是一个很好的了解历史过往的地方！南昌本就是革命根据地之一，来了南昌，就是要多多体会一下当地的革命精神！来了八一起义纪念馆才不枉来南昌一趟,阿秀_宝贝
2016-11-05,八一起义纪念馆凭身份证免费参观，下午四点以后就停止参观了，馆内有免费的工作人员进进讲解使你对哪段历史有深入的了解，只对灵魂进进一次洗礼，非常值得一去。,M12****940
2015-09-11,这里真是值得一看，一路成长起来的中国………历史厚重，瞻仰了革命先烈，这里记载着他们一路的足迹，他们用鲜血，用生命为后代创造的一个舒适的窝……,bankmeizi
2015-02-06,第一次来南昌开会，会议结束后，抽时间来看看滕王阁和八一起义纪念馆。纪念馆免费，就进去看了，对历史内容不是特别感兴趣，只能对纪念馆的环境评价一下，纪念馆本身的建设和管理还算不错吧， 里面的展示也是花了成本的，感官上挺好。但是不得不说，我很惊讶于纪念馆周边整个的环境的脏乱，无序，极其落后的风貌。纪念馆里面与外边形成的感官落差，太大了。这对于我而言是一种精神折磨。在出租上抱怨的时候，从司机那得知了人们对南昌的美誉“超级大县城”。,118****731
2018-01-12,南昌是一座英雄的城市，八一枪声打响推翻另外一个旧世界的第一枪，因此说，来到八一纪念馆前，更多的是一种敬仰，一种对前辈追求真理的崇拜！,滇国剑客
2017-09-22,在南昌这个英雄城一定会去南昌八一广场瞻仰八一广场纪念碑，而后要去南昌八一纪念馆，当然要去江南三大明楼之滕王阁，感受落霞与孤鹜齐飞，秋水共长天一色之美景,广隶
2019-01-18,南昌八一起义总指挥部旧址为全国重点文物保护单位，纪念馆为全国爱国主义教育示范基地、国家国防教育示范基地、国家4A级旅游景区。,ccpp
2018-05-20,八一起义纪念馆来南昌是必去的地方、因为这里是八一军旗升起的地方，人民有了自已的革命武推翻蒋家王朝解放全中国一世人怎能忘记。,M27****8802
2016-08-05,军旗升起的地方，值得一去！尤其是朱德用过的，可是真正的珍品哦！还有热情服务的讲解以及3D的模拟站在城头看起义的场景，过瘾！,lx****p
2018-02-17,非常的遗憾我们去的不是时候，这里每周一跟春节不开门！大家如果想进去参观记得避开这两个时间！我们只能在外面拍拍照了！！！！,_WeCh****24445
2017-12-03,南昌八一起义纪念馆，位于江西省南昌市西湖区中山路，纪念馆占地面积为5903平方米，于1959年10月正式对外开放。八一南昌起义纪念馆，是国务院公布的首批全国重点文物保护单位（所辖五处革命旧址:南昌起义总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教导团旧址和朱德旧居），也是国家AAAA级旅游景区。,漢江鴨鴨
2017-09-12,南昌八一起义纪念馆位于江西省南昌市西湖区中山路，占地面积5903平方米。是江西省文化厅，南昌市文广新局共同管理的副处级文博事业单位。瞻仰革命先烈，学习红色文化，是非常值得推荐可以学习历史感受历史接受精神洗礼文化熏陶的旅游地。,有李吃遍天下
2017-03-24,"八一起义纪念馆之前就去过，到南昌后又想去接受一下红色教育，纪念馆是免费开放的，上午九点到十二点，下午一点到五点，凭身份证可入。
作为红色英雄城南昌的教育馆值得学习。

但是2017.03.01-2017.07.31维修修缮，停止对外开放，参观注意。",梁氏国际
2017-03-22,南昌又被叫做英雄城，为什么？因为八一起义在此启动，南昌八一起义纪念馆就应运而生了。这里属于免费的教育景点，不收门票。纪念馆占地面积比较大，建议留出两三小时。在这里可以体会到当年红军的艰难出境和战斗精神,pipenlee
2017-02-16,"南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位（所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居）。
在南昌市中山路380号，占地面积5903平方米。
2016年12月，八一南昌起义纪念馆入选《全国红色旅游景点景区名录》。",for****olf
2016-11-05,"南昌是南昌起义纪念地，所以到南昌不来八一起义纪念馆来参观是不可能的事情。
想当年周恩来在这里发动起义，打响了中国工农起义的第一枪&#39;&#39;创立了红军。",关裕年guanyunian
2016-08-05,值得一去，是个很有历史的景点，交通方便，公交车线路很多都到八一广场，地铁站也很方便。吃饭就在附近就有很多，如果特色菜的话可以往前走一站到丁公路，有很多南昌特色的小吃店。如果住宿的话，可以去丁公路附近的君来。,M41****132
2016-04-23,店乘坐5路到南昌起义指挥部，景点免费，但要携带身份证。那些起义的先辈大多不为人知，让人心生敬佩。景区不大，一个半小时足够了，景区内有纪念币的自动售卖机，镀银的20元，镀金的30元。景区在万寿宫，网上盛传的万寿宫镜子小吃没找到，在儿子的要求下，全家去了天虹商场的麦当劳，顺便逛逛商场。,历老千
2016-03-08,"走出地铁口发现八一馆离地铁口相距不到几百米；远远就看见，旧址门首悬挂着陈毅手书的“南昌八一起义纪念馆”鎏金横匾。
可能是春节期间游客较为稀少，基本不用排队就过了安检，进入纪念馆大门，一抬头就见一组雕像肃立正中,该雕像
纪念着南昌起义的五位领导人：周恩来、贺龙、叶挺、朱德、刘伯承。雕像右侧就是南昌起义总指挥部旧址。
旧址东边是另一座是军人挥舞红旗挥举臂鸣枪的大型铜雕《南昌起义》，充分展示了南昌起义的历史意义
今天参观先从往右首边八一起义总指挥部旧址开始。踏着台阶走走进了这座铭刻了太多历史痕迹的老楼。凝重的历史在南昌八一起义纪念馆徐徐展开画轴，门的两侧是账房和营业厅存物处，帐房是旅社接待安置旅客和结帐的地方，类似现在的总服务台，后面还有一间洽议房，是商谈大宗住宿餐饮喜庆业务的场所。",阿辉
2016-03-01,"原来门票15元，现免费参观，游客凭个人有效身份证件领票参观。人很多，我们大约排队一个小时才领到票。原挂在门口的陈毅元帅题的“南昌八一起义纪念馆”移到外面的墙上了。进门是座起义的英雄群像雕塑。大旅社门口的西侧是起义领导人周恩来、贺龙、叶挺、朱德、刘伯承的雕像《一代英豪》。
正对门的是刻有江泽民题词“军旗升起的地方”的石碑，石碑后面是个大天井。天井后面是会客室吧，按江西民俗摆设物品。
二楼的房间按旅社的客房摆设，只是周恩来居住过的地方单独摆设。
再到陈列馆。陈列馆外墙的玻璃按格子，打有“八一”字样和五星标志。
进陈列馆是个圆形屋子，门口上方的是个“八一”军徽标志，左右墙上的起义的石雕。正对大门的是直立的一支汉阳造步枪，背景是军旗图样。圆屋右侧是起义的过程陈列室，从陈列室到二楼有个直行的楼梯，装扮成上井冈山的路。
陈列室上面二楼有一间的墙上刻了参加起义者的名字。参加南昌起义的有二万多人，留下姓名的有858人，革命期间牺牲了五百多人。这其中有一位总理周恩来， 七位元帅:朱德-贺龙-刘伯承-陈毅 -叶剑英-聂荣臻 -林彪 ,三位大将粟裕 -陈庚 -许光达 ,三位先烈:叶挺-彭湃-恽代英， 另一面墙上是参加起义的有名人物的石雕头像。",七哥行天下
2016-12-02,南昌八一起义纪念馆位于老城区中心，现由新馆和旧馆两处建筑组成，旧馆是南昌起义指挥部旧址，新馆是近年扩建的陈列大楼。这里也是人们来到南昌必去的红色景点之一。纪念馆是免费的，凭身份证领票即可进馆参观,闲庭信步步
2016-06-12,凭身份证免费游览，还是比较不错的。战争打响的第一枪，比较全面系统的介绍，值得一游。主要的都在地铁沿线，方便出游。,QQQQ
2018-11-24,免费的红色教育基地 真实历史展现 地铁一号线到纪念馆站下车 步行几分钟就到了,老人家
2017-09-07,纪念馆是免费参观的。距滕王阁15-20分钟步行路程。馆内详细展示了八一南昌起义的前奏、过程与发展。南昌起义总指挥部旧址也在其内。,杉山
2016-10-06,值得一去，凭身份证免票。了解一下中国人民解放军诞生的光荣历程，看看打响第一枪的地方，很不错。有现役军人全程免费解说，还有声，光，电的高科技场景还原。,137****8199
2017-10-17,逛步行街时，无意当中发现的这个景点，匆忙当中去里面逛了一下，挺不错的，铭记历史。勿忘初心，才能更好的前行。,cfg小陈
2017-09-21,史料真实，动漫生动，符合时代要求。但是参看一次要排很久时间长队，才能获得参观机会，建议加一1大游客的游览时间，定位及学习指望。,_U2****1044
2018-11-25,地铁1号线在纪念馆站出 了解八一起义详情 向革命烈士致敬 有许多志愿者,老人家
2017-05-14,近段在维修，好像的7月份才开放，所以没有进去,朢丶帝
2016-12-29,这是南昌必游的一处景点。在这里不仅能学习到历史，更能够领略英雄的风采。通过参观学习，我们更加深刻的认识到今天的幸福生活来之不易，我们要更加珍惜。,旅行者
2016-06-08,来南昌还是有必要逛一下这里的，毕竟是打响中国革命的第一枪的地方，感受一下红色精神还是不错的，这里不要门票，出示身份证就好了。感觉还可以。,久乐哈哈哈
2017-02-11,这里是非常应该一游的地方。因为它是我们今天幸福生活的发源地。在这里不仅能重温到当年八一南昌起义的历史，更能体会到今天幸福生活来之不易。,旅行者
2016-08-21,值得去一看到地方。只要刷身份证即可进入，展厅内容很丰富，还有专人讲解，仔细看一圈至少两个小时。,e****o
2017-05-13,南昌八一起义纪念馆停业装修中到2017年7月31日闭馆。打算在2017年7月31日前到南昌八一起义纪念馆进行参观的朋友就不白跑腿了。,哥们-
2018-08-14,牢记使命，不忘初心。回顾我党的整个奋斗历程，是血泪的奋斗史，是坚强不屈的抗争史。不忘先烈精神，在中国伟大复兴的关键时刻，为国效力。,hevenkiller
2016-09-09,因为不需要门票 而且还是一个特别有战争纪念意义的一个景区 于是就去看了看 详细记录了八一起义的整个过程 感觉比较有意义,kinra
2018-04-22,八一起义纪念馆值得看看，了解八一南昌起义的历史文化知识，叹为观止，了解相关历史背景和意义，性价比超高的，红色旅游经典景区之一。,当地向导伊妹儿
2019-02-10,爱国教育机地！带小孩去感受一下！了解历史，知道今天幸福生活来之不易！无数人的付出！流血！牺牲！才能换来的生活！要学会感恩，,_WeCh****98211
2018-06-01,八一起义纪念馆是红色旅游必去的地方。有南昌起义总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居。,快乐老猪
2018-04-30,算南昌最著名的一个景点吧，五一排队的人好多，早上九点多到那，排了几百米，不过十一二点的时候就没人排队了，所以可以安排下午去。展览挺好的，对起义讲得很清楚。但是总指挥部的那栋楼在维修，要到九月份去了，所以没能进去，有点可惜,nk****h
2017-09-30,八一南昌起义改变了历史，打响了武装反抗的第一枪，纪念馆史料丰富，讲解独特，让人非常受教育，大型革命浮雕，南昌起义主要领导人雕像等非常多，让人对这段历史记忆犹新！,轻快的行走脚步
2017-07-26,到了红色南昌，不去八一南昌起义纪念馆那怎么说得过去。南昌起义纪念馆去过两次，有一次是周末，好多人排队啊！里面布局其实就是遗址+展厅。展厅里面实景模拟挺赞的，雕塑在光影配合下，枪炮声、爆炸声、冲锋声、火光，枪口的火焰，让人身临其境。还有朱老总的那把枪，是里面最著名是藏品。提醒去玩的朋友，1.带好能证明身份的证件，凭证件登记免票参观。2.不要在节假日（比如国庆）和周末去，这里太有名了，人超多。如果实在要去，下午比上午人少些。3.旁边小巷里的八一饭店味道很好，南昌特色，第一次来的时候，我们就在这里吃完再进去参观的。,sonicx
2016-12-15,"挺好的，蛮有意思的，里面好多纪念日，和图片，而且还是免费，只要用身份证刷一下就可以了，里面好大，
上次和朋友去的，棒棒哒",简单
2016-08-19,八一南昌起义纪念馆，位于江西省南昌市中山路西端洗马池“八一”南昌起义总指挥部旧址内。旧址原是江西大旅行社，建成1924年，是一座灰色五层大楼，共96个房间。1927年7月下旬，起义部队到南昌，包租下这个旅社，在喜庆厅召开会议，成立了以周恩来为书记，李立三、恽代英、彭湃为委员的中国共产党前敌委员，打响了反革命派武装第一枪。非常值得大家去，让我们怀记英雄。,一微淼
2016-05-05,趁五一劳动节假日前往参观八一起义纪念馆，接受红色教育是件十分严肃和有意义的活动安排，然而没想到的是，这里却是中午闭馆。如果说工作人员午间需要休息和就餐，那么纪念馆外面等候参观且排着长长队伍的群众就可以不休息和就餐吗？队伍里有很多年轻人，也有老年人，其中有很多人是假日期间从外地赶来的，为什么纪念馆的工作人员不能合理调整人员安排休息和就餐，全天对群众开放呢？作为向人民群众进行革命传统教育和党史军史教育的工作者，是否多一点责任感和使命感，多一点奉献精神，少一点“机关作风”呢！,M15****901
