cat_comment_time,cat_user_comment,cat_user_name
2018-06-07,"最喜欢的是密室逃脱 
尤其是后面进来的一个小哥哥声音超级有吸引力",高MM超可爱
2018-06-05,不错，价格不算很贵，但是玩的很开心,M22****7362
2018-06-05,挺好玩的  就是人有点多  要排队,M40****124
2018-06-04,很一般的游乐场，不会再去。六一去的，有些项目要人满才开，餐厅都没开。,D78****46
2018-06-04,取票快捷，游玩愉快！而且价格优惠！,M22****5420
2018-06-04,人不多，挺好的，天气也非常的好,最爱旅行
2018-06-04,超级好玩的，还有2大过山车没坐，下次去一定坐，直冲云霄和云霄飞车真的超级的爽。,笨哒笨
2018-06-02,好玩的项目蛮多，小朋友年纪小了好多玩不了，晚上的表演不错。,M13****582
2018-06-02,好的，还不错的啊。价格便宜，好评,TsASL
2018-06-02,满满期待而来，可是失望而归。第一，项目少而且里面项目一大部分需要另外收费，第二管理水平有待提高，听说有表演但是表演时间地点不清楚，一个也没看到。第三，门票我在携程上预订，没有比景区外面的黄牛优惠，而且还需要取票麻烦。,M36****628
2018-05-29,很刺激！！！！！！！！！！！！！,午夜梦回
2018-05-28,非常不错的体验，国内第一高的过山车，玩到嗨,E40****40
2018-05-27,值得 游玩，设施   很齐全。,M40****650
2018-05-27,带儿子去玩，玩了整整一天，20个项目，2场演出，很开心！,M40****650
2018-05-27,很好，很好玩。小朋友有专门玩的区域，也有刺激的。,M22****5127
2018-05-26,过节去人真是多，可能孩子那个时候都放假有时间，如果不是上学，真建议大家平时去。过节排队排2个小时可怕,卓卓
2018-05-25,南昌人家门口的游乐园，还是很不错的，下次有机会再去。,M43****973
2018-05-24,去年9月份去过了，游乐园设备提齐全的，孩子们玩的很高兴，今年打算再游览，游乐园景色宜人，周边卫生干净，环境优美，是孩子们游玩的首选之一,M23****9523
2018-05-23,挺漂亮的，️很好玩！️,百花仙子慕容梦婷
2018-05-23,那天真的非常热我去的时候都没多少人,M55****895
2018-05-23,这个票还是不错滴，就是那天好热,M55****895
2018-05-23,挺好的，不错。小盆友玩的比较开心,_CFT01****2954017
2018-05-22,非常好，价格很优惠，孩子玩的很开心。下次再来,M22****6188
2018-05-22,很好玩。大型项目可以玩。记住带吃的进去。里面东西太贵太贵,_WeCh****910657
2018-05-21,设施很多很好玩，一家人一起去玩的，特别开心,M27****1276
2018-05-20,值得一去，孩子们开心极了………,曾美衡
2018-05-19,在南昌出差住到了万达铂尔曼酒店，穿过了旁边的万达茂就到了南昌万达主题乐园，据说这里是花了很大的精力又加上重金打造，且融合本土特色的主题乐园，里面有诸多的亚洲第一和主题景区，过山车和主题表演都吸引了众多的游客。这几天天气异常的炎热，加上又是独自一个人，缺少了一起去游玩的乐趣，所以只在外面逛了逛，值得一提的是，虽然主题乐园到处都是宣传打击黄牛的广告，但是沿途的黄牛依然是众多。,善了哉的
2018-05-19,万达广场，万达中心，城市的广场，城市的中心。,M57****757
2018-05-17,非常满意，方便快捷，便宜实惠！！！！,_CFT01****0526521
2018-05-14,在我们江西那是绝对第一，真正家门口的顶级主题公园，非常适合带有小朋友和大朋友的家人游人们娱乐,上善若水
2018-05-14,人不多，但游乐设施还挺多的，值得一玩,johnny577
2018-05-13,乐园很刺激，值得一玩。晚上表演不错。,110****191
2018-05-13,值得带1.4以上的小朋友去，1.4以下有些项目是不能玩的,_ucwe****528778
2018-05-13,网上订的票，携程网，取票工作人员态度很不好,_WeCh****422237
2018-05-10,网上订票方便快捷，很愉快的一次体验，下次还会选择携程,M26****6249
2018-05-10,这个公园还可以啊，就是里面东西贵了点，玩一下还是值得的，,_WeCh****878233
2018-05-10,最美的你不是生如夏花，而是在时间的长河里，波澜不惊。,M59****513
2018-05-10,很不错，服务很好，就是里面东西有点小贵,M27****8462
2018-05-10,很刺激，好玩，就是水上乐园没玩。（跟水有关的）,可惜最后
2018-05-10,携程，你该好好反省自己的服务了。八点多到乐园，门票的问题，折腾到十点半才进去，最后还是在乐园直接买票进去。信任携程，结果弄的自己很狼狈。乐园就不做评价，等同欢乐谷。老王头说要对抗迪士尼，要学习的还太多太多了，加油！,tortoin
2018-05-09,太好玩了呀，太累了，走好多路啊，建议搞个院内车,M27****7466
2018-05-09,听说万达乐园是个好玩的地方，过几天准备去玩一下，准备好好的体验一番,_WeCh****878233
2018-05-09,游玩的东西还是蛮多的，可以去玩玩,Duke_Xiao
2018-05-07,总体还是不错的，值得大家前往一游！！,姜恢武
2018-05-07,很牛逼，南昌一直没有什么特色，以后有人问南昌哪里好玩，我可以骄傲的说，南昌万达乐园了,_CFT01****9713935
2018-05-07,这个价格太值了，很刺激！下次搞活动再来,M12****744
2018-05-06,设备多，园区大，好玩，值得再来！,享受阳光119
2018-05-05,"一般一般，省内游客多！
厕所设计最赞，有足够的数量，不用担心找厕所难的问题……",kiki96
2018-05-05,非常好玩，项目比较刺激。胆大的可以试试,寂寞在旅行
2018-05-02,我是第一次到南昌也是第一次去万达乐园，我刚开始看到网上对这里的评价心里其实很忐忑的，但是事实证明我错了！万达里的工作人员态度都很好，我带着个孩子还很照顾我，可能因为我是错的峰来玩的，园里人不多，孩子几乎全玩了个遍，今天没有雨又没什么太阳，孩子可开心了，景点里的物价相对于外面有一点小贵，但是分量很良心的好嘛，15一个的特大号冰淇淋两个人都吃不完，我而且买东西，工作人员还跟我介绍说哪些是实惠的，旅游体验很好呀。后来我还出来去看了万达茂里的万达电影乐园，飞越江西，强烈推荐，看了不枉来江西一趟,M26****2850
2018-05-02,乡土气息浓厚，不好玩。不会再去了。,D12****382
2018-05-02,我们2大2小买的亲子套票，比较划算，携程上定票在自动取票机上取票即可，非常便捷。1.2以下建议入园左转，1.2以上建议入园右转，大的项目都可以玩，两个小朋友都玩的很开心,M60****782
2018-05-01,还不错，万达还是没让人失望，赞一个,Chad荒野
2018-05-01,混乱，黄牛遍地，秩序不要，体验极差，来了就不想第二次啦，,_CFT0****3427
2018-05-01,设施还可以，服务跟排队次序都不如迪斯尼～不会再去第二次了～也没有单人通道，经常都有空位～看不下去的游客还要自觉维持次序～真是心累～越是节假日～越可以体现乐园的团队质量,悠嘻糖
2018-05-01,门票贵！进去还有很多自行消费的,M27****8833
2018-04-30,兑换很方便，而且墨西哥卷饼很好吃，价廉物美。,M41****849
2018-04-30,这个地方真不错，很好玩，非常刺激，设施齐全，值得去玩,余运惟
2018-04-29,还可以，挺不错的，可以当时没买学生票。推荐去,_CFT0****9522
2018-04-29,很嗨，360℃旋转的过山车，垂直落差77的过山车，都值得去座一下,_WeCh****56371
2018-04-29,乡村版迪士尼，不知道王健林哪来的自信干掉迪士尼,M17****459
2018-04-28,可能是因为价格便宜，人太多了，一天排下来只玩了四五个项目，太累了，一整天都在排队,_WeCh****748257
2018-04-28,没什么感受，就那样吧，体验下，,D77****45
2018-04-27,蛮值的 建议去玩的话挑工作日 人少些 基本上不用排队 可以玩大半,M22****0714
2018-04-25,挺好的   五一还想去玩一下。,M26****1105
2018-04-24,非常好玩，很刺激。就是没有开水上项目,M26****4513
2018-04-23,喜欢旅游，不在乎目的地，在乎的是沿途的风景和看风景的心情。放松自我无拘无束， 在陌生的环境有别样的味道，喜欢水的清澈，喜欢山的秀美，喜欢古迹的沧桑，喜欢沿途的惊艳,D43****84
2018-04-21,过山车刺激过瘾，玩过几次，这次是最刺激的！面积不，空气好舒服呀！你说你的成绩不佳、这次活动是我们一起走到哪里都能成为最棒滴,206****938
2018-04-19,真的很垃圾，现在网站上买了票，售票人员，说小孩子可以不用买票，让我把网上的票退啦！当时显示退票成功，我就在售票点买了一张成人票，结果三到七工作日没有退款，说什么不能退票，那为什么当时会弹个链接出来什么三到七个工作日会退款呢？要我拿凭证谁会想到那么多当时还截图我两点半λ园，四点钟人家把我票领了，我想谁给我领的。最主要是我票还没领，还有人把我的票也领了，都在互相推卸责任，我也当花钱买了教训,_WeCh****765691
2018-04-18,很好玩就是人有点非常very Good,_WeCh****08422
2018-04-17,挺刺激的，适合年轻人玩，挑战自己！就是半天不够玩啊，下次早上就要去！,cops
2018-04-17,超级棒，进去直接冲着过山车去的，所以过山车都玩到了，没有怎么排队，玩了两个跳楼机，最刺激的居然是雨林跳蛙，里面玩的东西很多,qllbshan
2018-04-17,非常好玩，很多游乐项目小孩喜欢玩。,爱尔兰咖啡A
2018-04-16,前年刚开的时候过来玩了，现在又跑过来了，不知是不是今天周一，所以人好少，如果不是有某个小学好几个班级组团过来，应该人更少！今天把上一次没玩的大项目差不多都玩了，最可惜的是水上项目都没开，工作人员说五月份才开，逗逼的我居然还买了雨衣！感觉里面有点变化，一些项目都是要另外收费的，有点小坑，而且很多饭店都关了，工作人员也蛮少的，感觉变穷了似的！后来得知原来是换了老板，我还说不像王总的风格啊！今天看到几个pretty girls，然后果断没有去问微信，尴尬！,M14****214
2018-04-15,好玩，刺激，太刺激了，值得游玩,M26****0107
2018-04-15,刺激，好玩，不太适合小小朋友玩,M26****0107
