cat_comment_time,cat_user_comment,cat_user_name
2017-02-11,听听导游讲解，了解一下南昌起义,150****1572
2017-02-11,看着当年先烈们用鲜血和生命换来的胜利与和平，让我陪加珍惜现在的生活,Dave  wang
2017-02-08,冒雨走到这，居然闭馆了，很值得去的一个景点,蝌蚪1982
2017-02-08,八一南昌起义的故事，在纪念馆里，可以对细节都了解得非常清楚。,富乐顿市张辽
2017-02-06,南昌的最著名的地方。国家一级博物馆。,wei****ucy
2017-02-05,免费，体验新中国武装力量诞生的不易,丑八怪是大熊呀
2017-02-02,军旗升起的地方，爱国主义教育基地，缅怀老一辈革命先辈，牢记那段历史，弘扬光荣传统。值得一游，特别是完全免费，性价比很高。,m07****80
2017-02-02,是值得中国人民纪念的，是我们的历史,一个明
2017-01-31,值得一去的，不需要门票，这点做得很好，,开心就好
2017-01-30,作为军迷，非常喜欢此圣地，打响革命第一枪的地方。登记身份证免费参观，节日人挺多的，里面陈列墙许多从小熟知的英雄人物。慢慢走下来一个小时参观结束。,小风
2017-01-27,南昌又被叫做英雄城，为什么叫做英雄城呢？那就是因为八一革命在此爆发的。而南昌起义纪念馆就应运而生了。第一，纪念馆位于繁华的中山路，后面有很多贩卖小吃的摊子，纪念馆占地面积很大，建议留出来充分的时间，最少需要三小时。展馆旁边还有一个遗址，我感觉遗址更有感觉，走进去仿佛回来到了烽火连天的岁月，让人感慨万千,悠悠游游哈
2017-01-25,南昌的近代史则以八一起义为标志！新中国的正规武装诞生于此。,富乐顿市张辽
2017-01-19,免费对外开放，整个馆藏不是很多，但是内容很丰富！总觉得现在这种对大众免费开放的博物馆以及各种小型博物馆建的越来越好，越来越现代化！,博股通金001
2017-01-14,来了南昌这是肯定要去看看的，了解革命老区,吃亏论
2017-01-06,具有历史纪念意义的城市，八一起义标志着我们党武装夺取政权的开始，让孩子见证历史了解历史珍惜生活非常有必要，适合寒暑假自驾游的朋友带着孩子走走看看！,金剑王鱼
2017-01-06,南昌“八一起义纪念馆”是全国重点文物保护单位，它的前身为“江西大旅社”。,天涯海角之浪漫
2017-01-05,值得过来了解了解，军队建立电起源,传说中的我
2017-01-05,革命打响的第一枪的地方，非常值得参观,robbet
2017-01-05,南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位，坐落在南昌市中山路380号，占地面积5903平方米,崔亚斌
2017-01-05,拍了照，留了影，了解了南昌起义的历史。,fw07161
2017-01-04,非常有纪念意义的一个地方，可以缅怀先人的足迹！,世说新语VL
2017-01-04,有纪念意义，敬仰革命先烈，值得参观学习。,shuaixg
2017-01-02,值得去一看，英雄城之地必去的地方！,焦盐普通话
2017-01-01,南昌就是这样得纪念馆比较多，有意义。,刚刚先生
2016-12-31,英雄之塔，缅怀先烈，常来看看知幸福生活总之来之不易,家游如胜
2016-12-30,作为科普景点，还是有意义的。可以带小朋友参观学习。还有革命历史爱好者，也值得参观。,M37****191
2016-12-29,这是南昌必游的一处景点。在这里不仅能学习到历史，更能够领略英雄的风采。通过参观学习，我们更加深刻的认识到今天的幸福生活来之不易，我们要更加珍惜。,旅行者
2016-12-29,八一纪念馆象征意义特别重要，人却不太多,涂漾君
2016-12-29,八一起义的所在地，体现了南昌这个城市的地位,henmen
2016-12-28,可以带着孩子一起去，了解下革命历史，很不错，免费的哦！,E33****96
2016-12-28,还是颇值得一看的。看看革命历史，先烈的事迹，了解南昌起义。凭身份证领票参观。,M72****54
2016-12-28,这是一处非常有名的景点，环境非常优美，空气很新鲜，喜欢旅游的朋友可以到这里来参观玩耍。这个地方非常好找，找当地人和就近的公交车都能到达。,銏銏銏銏
2016-12-26,红色之旅，八一起义第一枪在这里打响,300****897
2016-12-24,门票免费，还配有讲解员讲解八&#183;一万岁,_WeCh****00796
2016-12-22,军旗升起的地方。来受下爱国主义教育，挺好。,小灰灰
2016-12-19,革命历史文物，革命先烈介绍，八一起义介绍等等，丰富的内容带你走进那个战火纷飞的年代，学习历史才能更好的认识今天，是游览学习的好地方,_M13****9110
2016-12-18,回忆一下以前学得历史，记住的很少了，这里人不多，且看且游。,蜜蒙
2016-12-18,“军旗升起的地方”，缅怀先烈，继承遗志，强我中华！,M23****596
2016-12-15,"挺好的，蛮有意思的，里面好多纪念日，和图片，而且还是免费，只要用身份证刷一下就可以了，里面好大，
上次和朋友去的，棒棒哒",简单
2016-12-14,外地来的游客还是可以去看看的。,吃亏论
2016-12-13,纪念八一起义兴建的八一纪念馆，值得参观一下了解历史,亮sml
2016-12-11,八一起义纪念馆是游人来南昌必去的地方，那天兴致勃勃来到此地，不料因馆内拍电视借用，游人不能入内参观，只好在大门口张望，拍下了两张照片，我看到有好多人和我一样，远远张望，远远的拍照……,wang汪
2016-12-09,好的确实大大第不错。我很喜欢大家一起来,王兰花
2016-12-07,建议去，周一公休，其他时间只要带着身份证就可以免费进入！还是很美的！里面有个仿造山洞还有一些蜡像人！做的都很逼真很好看……,呆萌滴落落
2016-12-06,红色旅游的地方，讲解员解说的过快,1123
2016-12-03,红军战士纪念碑，南昌起义革命历史。,一个扫地的人
2016-12-02,南昌八一起义纪念馆位于老城区中心，现由新馆和旧馆两处建筑组成，旧馆是南昌起义指挥部旧址，新馆是近年扩建的陈列大楼。这里也是人们来到南昌必去的红色景点之一。纪念馆是免费的，凭身份证领票即可进馆参观,闲庭信步步
2016-12-01,教育意义吧，从这方面看是可以的。,300****964
2016-11-30,踏着前辈的足迹才有今天的幸福生活啊，建军第一枪啊！,世说新语VL
2016-11-29,比较有意义、毕竟南昌曾是革命重地、对于了解历史有很大的作用、,M49****343
2016-11-29,八一军旗升起的地方，非常值得来看,M19****119
2016-11-29,离住宿的酒店不远，早饭后溜达溜达就可以走到了，无奈南昌室内再搞大规模的建设，显得脏乱，而且更不走运的是，纪念馆在拍电影，闭馆了。,伤停补时
2016-11-28,红色根据地，每人都必须去地方，学习回顾前辈的勇气,生存旅行
2016-11-27,八一起义纪念馆位于南昌市西湖区，是专门为纪念八一南昌起义而建立的，免费向市民开放，管外首先是指挥起义的几个领导人的塑像，不远处又是一群起义战士举旗拿枪冲锋的塑像，里面就是起义的详细介绍，包括起义后上井冈山等，值得一看！,雨务三石
2016-11-25,值得一看，铭记历史，怀念先烈。,M48****257
2016-11-25,值得去看，馆内收藏朱德手枪、周恩来送给魔术师的手表等精品。,雨后彩虹^-^
2016-11-25,很好，是个值得去玩的地方，下次还会来。,E37****211
2016-11-23,致力于馆藏文物的征集和研究，不断丰富馆藏文物，同时对总指挥部旧址进行了维修和翻新，对现有陈列进行了更新、改进。运用高科技手段，采用声、光、电同步进行的大型沙盘模型，真实地反映了当年八一起义的战斗过程。,天涯海角之浪漫
2016-11-23,在这里可以了解到八一军旗升起的地方，保留八一起义的办事处原貌，值得参观！,平凡
2016-11-17,如果对历史感兴趣，一定要来此参观！,M26****782
2016-11-17,风景较好，空气清新，是一个游玩的好去处。,语诚
2016-11-13,受教育长知识的地方，凭身份证免费参观,窗外的阳光
2016-11-11,老革命的纪念馆值得去，怀念以往。,M48****488
2016-11-11,"免费的红色景点。可以复习下历史课。
起义旧址开放四层，纪念馆是两层。",很机智的二货
2016-11-09,纯粹就是红色旅游点、爱国主义教育基地，可以从中体会到革命者的决心和创时代意义，感受到先辈们的革命情怀！,林胖子来了
2016-11-09,红色旅游必去景点，只是如果从观赏性趣味性角度来看，实在没有什么吸引人的地方。就是普普通通一幢房子而已，里面陈列着一些照片，旧物,韩韩丁丁
2016-11-09,环境优美，传统文化教育基地，永记先烈。,wyb4444
2016-11-07,免费参观，凭身份证进去，里面是相关的历史物品，故事，有当时领导人居住开会的房屋，警务人员医务人员居住的房屋等。里面有自动贩卖机卖纪念币，两栋楼房一个房子里四个，一共八个，四金四银，不过都是渡上去的，大概八个两百块。,悠然物语
2016-11-07,八一起义纪念馆这是我到南昌市来重点游览的一个地方八一起义纪念馆人浏览的很多景点也很丰富内容也很丰富总之是到南昌来地区的一个强烈强烈的推荐,M91****68
2016-11-06,八一广场是标志性地广场，有历史意义，是一个值得去的地方，我们从汉庭酒店打车13元左右，有纪念碑、纪念堂、还有音乐喷泉，直得一游。,M47****063
2016-11-06,了解革命军队历史，值得现代人一看,M43****698
2016-11-05,"南昌是南昌起义纪念地，所以到南昌不来八一起义纪念馆来参观是不可能的事情。
想当年周恩来在这里发动起义，打响了中国工农起义的第一枪&#39;&#39;创立了红军。",关裕年guanyunian
2016-11-05,八一起义纪念馆凭身份证免费参观，下午四点以后就停止参观了，馆内有免费的工作人员进进讲解使你对哪段历史有深入的了解，只对灵魂进进一次洗礼，非常值得一去。,M12****940
2016-11-04,位于南昌市区，地理优越，交通便利。,高恩莱宾孟尝君
2016-11-03,红色旅游的必游景点，嘿嘿嘿，爱国教育。,ysy0769
2016-11-03,这个八一广场，是我们外地人值得来看一下，再了解八一南昌起义的历史，让我们下一代永远记住前辈们的功德。,M48****643
2016-11-01,运用反向思维方式，还是能得到一些历史启迪,zo****mes
2016-10-31,现在门票免费，凭身份证入内，有空可以去看看,CiCiyayaya
2016-10-30,广场很大，纪念性的，景色一般，去一趟就行,pyldhxm
2016-10-29,凭身份证免费进馆，爱国主义教育的重要基地，也是对中国革命的直观全面了解。,桂花黑糖
2016-10-28,历史意义重大，值得参观一次，缅怀先烈,shuaixg
2016-10-27,在抗战时2个银元一晚哦！很多建国元勋住过！值得一看。,人生过客123
2016-10-27,免费开放的南昌八一起义纪念馆，里面详尽地介绍了那段历史，为革命先驱们致敬！是他们当年不畏艰险地坚持革命，解放人民于水深火热之中！同时提倡这样类似的纪念馆多免费开放于民，让更多的人了解历史，珍惜来之不易的幸福生活，更好地投入圆中国梦的潮流中去！,风轻云淡之
2016-10-26,是个不错的地方，看到后对我触动很大！,Quorra s chord
2016-10-25,"南昌八一起义纪念馆成立于1956年，1959年10月1日正式对外开放，1961年被国务院公布为全国首批重点文物保护单位（所辖五处革命旧址-总指挥部旧址、贺龙指挥部旧址、叶挺指挥部旧址、朱德军官教育团旧址和朱德旧居）。
在南昌市中山路380号，占地面积5903平方米。",大牛哥
2016-10-25,江西很值得看的红色景点之一，红色史料丰富。,牛奶海
2016-10-24,爱国主义纪念场所，中国人民军队的诞生地，八一南昌起义旧所。占地较大，对军迷来说，耍化半天时间才能看完，有中国军队服装的演变，有武器装备的演变等等。,暴走客
2016-10-23,我是先到八一广场再到八一起义纪念馆去的，到这里眼前就会浮现出先烈们英勇献身的场景，这里对90后很有教育意义，非常值得一去，不要忘了我党的历时还有为革命献身的烈士们。,当地向导深蓝车队
2016-10-22,免费开放，缅怀革命先烈，传承红色基因。,小涛同学
2016-10-21,南昌很值得去的地方！,小夜37
2016-10-21,军旗升起的地方，敬礼，肃然起敬,熙熙攘攘
2016-10-17,非常有历史感，很有教育纪念意义。,当地向导青海雅丹
2016-10-16,区域比较大，不用门票，有纪念碑。经过重建及维修广场很雄伟。爱国主义教育基地。在这里可以很好的回顾历史。公交车很多可以到达交通方便。附近也有银行和饭点。去其他景点也很方便。,青秀杨桃
2016-10-14,南昌八一起义中国共产党打了第一枪,恢呔郎
2016-10-13,红军革命纪念馆，是一个很好的了解历史过往的地方！南昌本就是革命根据地之一，来了南昌，就是要多多体会一下当地的革命精神！来了八一起义纪念馆才不枉来南昌一趟,阿秀_宝贝
2016-10-11,广场很大，人也非常多，不错不错,苍梧黄忠
2016-10-10,南昌标志性景点，新老馆结合，参观内容丰富，值得推荐，尤其要强调的是，到新馆参观完后，一定要去老馆参观，因为八一南昌起义策划地所在。,夏飞2900
2016-10-09,国旗升起的地方，贡献了太多的热血与坚定的意志,marcylu
2016-10-08,红色教育好地方，牢记革命胜利来之不易，尤其要教育下一代不能忘记今天的幸福生活是怎么来的。,李家大叔
2016-10-08,说实话，对历史兴趣不大的人去了以后也觉得没有太大收获。,玉面小飞龙
2016-10-08,值得去的地方！每一块砖，每一片瓦，写满了历史！一直都在书本中读，这次亲历这段历史，读万卷书，行万里路，读书和旅行的意义！,_WeCh****22484
2016-10-08,中国军队的摇篮，缅怀先烈！从这里走出了解放军的中坚力量，先辈们牺牲了很多，我们应该永远铭记在心。怀念敬爱的恩来总理，作为一名国人，永远爱祖国！,_WeCh****35040
2016-10-08,八一起义纪念馆地处老城区核心位置，是纪念八一南昌起义的地方，纪念馆免费对外开放，早上九点开门，要了解历史的可以去逛逛，还是很不错的。,月月鸟的小窝
2016-10-07,应该是南昌城内与滕王阁人气相当的知名景点了，可以全面了解南昌起义过程。,斑马小超
2016-10-07,免费的景点，值得一去！可以说是南昌的代表地方了！,去旅行
2016-10-06,值得一去，凭身份证免票。了解一下中国人民解放军诞生的光荣历程，看看打响第一枪的地方，很不错。有现役军人全程免费解说，还有声，光，电的高科技场景还原。,137****8199
2016-10-06,里面有很多故居，很多旧址，很多屋子拜访，也有很多很多介绍，在这里，你能感受到革命的气息，你能领略到伟大领袖的伟大之处，让人神往,晨梅
2016-10-06,这个景点本来是最没什么期待的地方，原本没时间就不打算去了，结果没想到去了那里，老人们赞不绝口，首先它把南昌起义通过视频、蜡像、图示、三D等多种形式展现出来，而且里面管理有很到位，虽然免费开放，但秩序良好！是这次南昌之旅老人们评价最高的一个景点,M20****886
2016-10-06,看到了敬爱的周总理住过的地方，缅怀先烈,喜二喜NH
2016-10-05,值得我们去学习和思想升华的地方，革命的摇篮,300****286
2016-10-05,没意思，就是个纪念碑，倒是干净。,138****9784
2016-10-05,免费的景点，里面不是特别大，展现的东西蛮丰富的,领秀江之南
2016-10-05,感受八一红色广场的威严，中国军队建军过程。,马文兴
2016-10-05,革命历史教育基地，面积很大，值得一看。,SUN12999
2016-10-05,来南昌了，八一纪念起义纪念馆一定要去。武装斗争的革命就是从这里开始的，先后涌现了一大批革命烈士。纪念馆凭省份证入园，很是方便。主要就是了解历史，不忘先烈。,我思我不在
2016-10-05,江西人杰地灵圣地！周围非常好，很好玩,_CFT01****1662604
2016-10-04,南昌八大山人纪念馆凭身份证免费领门票，纪念馆以画展为主，其古建筑也是不错，周边有梅湖景区，国庆节人也是不多，就是景点周边在整修，现只能从边门进。,画皮
2016-10-03,值得纪念的革命圣地，红色记忆，热血澎湃,涟漪
2016-10-03,"滕王高阁临江渚，
 佩玉鸣鸾罢歌舞。
画栋朝飞南浦云，
 珠帘暮卷西山雨。
来了，滕王阁!
别了，英雄城！",300****312
2016-10-01,就是一广场和地下小商场，一点没意思,joe_zhou170271
2016-09-29,都知道八一建军节！可是现在已经很少人知道八一起义在那？到此一游，感受下红色氛围！,勇敢的犟
2016-09-29,一个红色旅游景区，可以让我们的小朋友去参观，培养爱国主义精神。,夜不语1992
2016-09-28,用身份证就可以领票，但是票有限额，要早点去,遗忘的密码
2016-09-28,起义将士值得纪念，革命路程值得尊敬。,o在路上o
2016-09-27,中山路靠近胜利路步行街的位置，有这样一个爱国教育基地，南昌八一起义纪念馆，军官证免门票。里面还比较大，来看看当年的历史回忆也还蛮有感触的。,bm****04
2016-09-27,爱国主义教育基地，再现南昌起义历史。,sl****9
2016-09-25,南昌的八一起义纪念馆，很有纪念意义的。,12345
2016-09-23,"八一纪念馆，一个适合带爸妈来的地方，穿穿红军装，听女解说员温柔地讲那过去的故事。1927年，一个值得铭记的年份。8月1日，中共共产党走向独立武装，南昌，甘棠湖小船密会，血战广东三河坝，海螺上还有那时血迹，随后广州起义，秋收起义，井冈山会师，一场以南昌为核的星星之火迅速蔓延全国。中国共产党，就是从这里成长为一个独立，强大的武装力量。
去前期待值不高，觉得这种纪念馆没什么意思。不过意外的是比武汉的纪念馆好很多，毕竟是中国共产党打响独立武装的第一枪的地方，更有代表性。这一次，把中学历史课本上忘得差不多的那一段历史补上了，知道了血战三坝河，甘棠湖小船密会，解说员温柔的语调好像说故事，娓娓道来，让人很舒服。就是人比较多，听到看不到。",风白影如雪
2016-09-23,非常不错，有教育意义，而且是免费的，讲解很生动详细。,M43****998
2016-09-23,性价比高，接受爱国主义教育！！！,maoyi280
2016-09-22,英雄城南昌必游景点之一，该处景点凭有效证件免费对外开放，景点内最值得一看的当属当时的江西大饭店旧址，南昌城头打响的第一枪指挥部就设在这里，纪念馆里还有一些南昌起义的影像资料片很适合带上孩子去看一看，对了解历史，爱国主义教育都很有帮助。,岁月书签
2016-09-20,南昌起義紀念館唯一中山路入口，金童對面！無須門票，但必須憑著本人身份證進入！南昌是打銄起義第一炮！在紀念館裡有著偉人的居住環境，還有當時用的一些武器，小米加步槍,Jiayi
2016-09-18,爱国主义教育基地，带着孩子了解一下革命历史和知识很好的去处，而是还是免费的，只是规模有点小，对打响革命第一枪的宏伟壮举比还显不够，很值得去一下，离步行街很近,寒沙摄影
2016-09-17,红色纪念地，值得学习参观，缅怀英雄英勇壮举，发扬革命优良传统……,130****7390
2016-09-15,几乎是去过最好的革命题材纪念馆,zi****liu
2016-09-14,很好，很多感触，值得一去，。。,_WeCh****67936
2016-09-13,革命教育基地，领着孩子去看看，不忘历史！,sl****9
2016-09-13,这种纪念馆没有什么好不好，因为个人喜欢军事类，所以这种的还是要看一看的哈，里面有一些历史和将帅榜什么的挺好看的，毕竟是历史上的大事件哈,当地向导梦想实现
2016-09-09,因为不需要门票 而且还是一个特别有战争纪念意义的一个景区 于是就去看了看 详细记录了八一起义的整个过程 感觉比较有意义,kinra
2016-09-09,革命胜地，南昌中心，八一大道！,e00****59
2016-09-07,拿身份证免费参观，周一闭馆，门口雕像下面都有电子介绍，好多人都不知道。,蜜蒙
2016-09-07,八一起义历史地位很高，红军队的创建标志,wush
2016-09-06,爱国主义教育的地方，没有什么景色，不过馆内有一部楼梯很不错，在井冈山会师部分展览的地方，装饰成了山路。,M13****255
2016-09-06,八一起义的地方，绿茵环绕，很幽静，安静，纪念物多,天涯海角之浪漫
2016-09-03,八一南昌起义打响了中国革命史的第一枪……,快乐洋洋潇洒
2016-08-30,非常不错的地方，革命圣地就是不一样，爱国主义教育基地，不用门票，刷身份证就可以，离滕王阁也很近，前面纪念馆都按原来摆设，后面的博物馆也很赞，我们是散客，很幸运跟着美女解说员兜了一圈，了解更深入透彻。,M18****557
2016-08-28,八一南昌起义太有历史意义了，特意去参观了下，很受教育,hua****4483
2016-08-27,不错南昌八一起义纪念馆值得一去 意义很大 特别带小孩子一起去 最少能起到教育意义,总在零晨抽烟
2016-08-24,爱国主义教育的好地方，历史现场学习。,CC668
2016-08-21,值得去一看到地方。只要刷身份证即可进入，展厅内容很丰富，还有专人讲解，仔细看一圈至少两个小时。,e****o
2016-08-20,必去的景点，风景秀丽，十分推荐。,_GBJ55****2951235
2016-08-19,八一南昌起义纪念馆，位于江西省南昌市中山路西端洗马池“八一”南昌起义总指挥部旧址内。旧址原是江西大旅行社，建成1924年，是一座灰色五层大楼，共96个房间。1927年7月下旬，起义部队到南昌，包租下这个旅社，在喜庆厅召开会议，成立了以周恩来为书记，李立三、恽代英、彭湃为委员的中国共产党前敌委员，打响了反革命派武装第一枪。非常值得大家去，让我们怀记英雄。,一微淼
2016-08-18,具有很好的历史教育意义的景点！,天涯
2016-08-16,值得去！免费！有讲解！重温历史！,bearkara
2016-08-14,知识普及类的地方，适合带孩子去体验新中国建立之初的不易，珍惜现如今的幸福生活，,_CFT01****1982209
2016-08-12,凭身份证入场，八年前去过，里面有很多八一起义的纪念馆！,M37****762
2016-08-12,古建筑古色古香，是原江西大旅社旧址！周边是万寿宫，南昌典型的老城区。正对面是高高在上的江西银监局。,青岚耕夫
2016-08-10,到了南昌，一定要去南昌起义纪念馆看看。南昌起义纪念馆去的时候好多人排队！里面布局其实就是遗址和展厅。展厅里面实景模拟挺赞的，雕塑在光影配合下，枪炮声、爆炸声、冲锋声、火光，枪口的火焰，让人身临其境。朱老总的那把枪，是里面最著名是藏品。,一微淼
2016-08-06,八一起义纪念馆让我了解了很多历史，其中我最关注的是周总理在其中的领导作用。,138****1041
2016-08-05,军旗升起的地方，值得一去！尤其是朱德用过的，可是真正的珍品哦！还有热情服务的讲解以及3D的模拟站在城头看起义的场景，过瘾！,lx****p
